2023-11-24 10:06:25.370921,79
2023-11-24 10:19:16.650371,355
2023-11-24 10:30:57.725213,623
2023-11-24 10:39:58.198108,721
2023-11-24 10:49:15.478890,1049
2023-11-24 10:58:05.246382,1222
2023-11-24 11:09:05.168335,1340
2023-11-24 11:18:51.832104,1335
2023-11-24 11:28:02.283633,1334
2023-11-24 11:37:18.993502,1232
2023-11-24 11:46:18.040790,1256
2023-11-24 11:55:07.491911,1160
2023-11-24 12:08:07.745698,1212
2023-11-24 12:23:14.952272,1183
2023-11-24 12:39:46.216213,999
2023-11-24 12:52:55.535505,807
2023-11-24 13:03:43.529560,766
2023-11-24 13:16:23.698654,450
2023-11-24 13:26:53.720585,329
2023-11-24 13:36:02.718041,205
2023-11-24 13:45:17.051000,157
2023-11-24 13:54:12.119697,144
