2023-08-21 10:06:17.276829,513
2023-08-21 10:18:39.124560,550
2023-08-21 10:29:27.446289,539
2023-08-21 10:38:30.183362,567
2023-08-21 10:47:32.022475,578
2023-08-21 10:56:38.081445,603
2023-08-21 11:07:09.075697,572
2023-08-21 11:16:38.108039,580
2023-08-21 11:25:34.085856,590
2023-08-21 11:34:46.096399,499
2023-08-21 11:43:48.216272,421
2023-08-21 11:52:51.519483,337
2023-08-21 12:03:35.006997,292
2023-08-21 12:17:11.731265,178
2023-08-21 12:34:36.454356,92
2023-08-21 12:48:19.349719,72
2023-08-21 12:59:27.929521,66
2023-08-21 13:11:17.643047,62
2023-08-21 13:23:31.494578,62
