2023-07-05 10:06:26.896665,1338
2023-07-05 10:19:34.894772,1548
2023-07-05 10:33:19.851656,1512
2023-07-05 10:43:36.255940,1479
2023-07-05 10:52:46.873312,1333
2023-07-05 11:02:22.145401,1179
2023-07-05 11:14:00.811688,967
2023-07-05 11:23:53.791878,784
2023-07-05 11:33:09.138305,738
2023-07-05 11:42:05.997941,616
2023-07-05 11:50:59.172187,588
2023-07-05 11:59:56.087414,547
2023-07-05 12:12:56.546373,397
2023-07-05 12:30:23.408068,207
2023-07-05 12:50:49.320577,104
2023-07-05 13:06:55.438024,90
2023-07-05 13:22:31.691836,90
2023-07-05 13:36:05.903398,90
