2024-01-04 10:06:06.882669,4
2024-01-04 10:18:55.575396,6
2024-01-04 10:30:46.321596,3
2024-01-04 10:39:44.887416,1
2024-01-04 10:48:45.432361,6
2024-01-04 10:57:38.255414,1
2024-01-04 11:08:39.957248,4
2024-01-04 11:18:30.745270,5
2024-01-04 11:27:36.921526,1
2024-01-04 11:36:42.658529,4
2024-01-04 11:45:35.140092,2
2024-01-04 11:54:45.196114,3
2024-01-04 12:07:07.417544,2
2024-01-04 12:21:54.544764,4
2024-01-04 12:38:18.420110,4
2024-01-04 12:51:16.715294,5
2024-01-04 13:01:24.343350,3
2024-01-04 13:13:30.076718,4
2024-01-04 13:27:32.991650,2
