2023-07-24 10:31:35.423573,910
2023-07-24 10:40:39.660622,1024
2023-07-24 10:49:33.537140,1042
2023-07-24 10:58:37.809107,1054
2023-07-24 11:09:12.111018,970
2023-07-24 11:18:46.675582,974
2023-07-24 11:27:43.475607,979
2023-07-24 11:36:36.167000,898
2023-07-24 11:45:35.729910,755
2023-07-24 11:54:26.206685,587
2023-07-24 12:06:36.266133,360
2023-07-24 12:21:42.091388,188
2023-07-24 12:39:22.809664,122
2023-07-24 12:53:53.869275,64
2023-07-24 13:06:27.412821,58
2023-07-24 13:19:44.778785,58
2023-07-24 13:29:49.256877,58
2023-07-24 13:38:51.763337,58
2023-07-24 13:47:50.430984,58
2023-07-24 13:56:52.850016,58
