2023-07-14 10:06:28.802550,742
2023-07-14 10:19:30.239006,840
2023-07-14 10:31:57.487787,902
2023-07-14 10:41:15.916094,941
2023-07-14 10:50:13.167378,944
2023-07-14 10:59:13.629988,880
2023-07-14 11:10:03.323556,778
2023-07-14 11:20:14.918667,730
2023-07-14 11:29:11.490186,612
2023-07-14 11:38:13.262816,514
2023-07-14 11:47:13.284125,470
2023-07-14 11:56:09.141212,400
2023-07-14 12:09:01.135240,315
2023-07-14 12:25:00.548265,165
2023-07-14 12:44:53.652020,61
2023-07-14 13:00:49.284122,28
2023-07-14 13:14:19.549628,28
