2023-07-31 10:06:13.550637,861
2023-07-31 10:18:59.026856,1014
2023-07-31 10:30:01.263174,1057
2023-07-31 10:39:00.416231,1036
2023-07-31 10:48:06.068001,1031
2023-07-31 10:56:56.394032,1032
2023-07-31 11:07:37.117163,1059
2023-07-31 11:17:26.066492,934
2023-07-31 11:26:27.402271,827
2023-07-31 11:35:18.391429,712
2023-07-31 11:44:23.626745,585
2023-07-31 11:53:17.932346,513
2023-07-31 12:04:29.689975,411
2023-07-31 12:18:32.248474,226
2023-07-31 12:36:59.009707,72
2023-07-31 12:52:18.853086,52
2023-07-31 13:04:43.063079,34
2023-07-31 13:18:04.193404,34
2023-07-31 13:28:51.004129,34
2023-07-31 13:37:43.002995,34
