2023-12-22 10:06:09.217978,71
2023-12-22 10:18:48.034274,164
2023-12-22 10:30:12.940188,242
2023-12-22 10:39:12.018431,267
2023-12-22 10:48:21.517643,364
2023-12-22 10:57:11.488193,430
2023-12-22 11:07:52.255382,469
2023-12-22 11:17:53.135460,443
2023-12-22 11:26:47.317112,405
2023-12-22 11:36:00.352831,388
2023-12-22 11:44:55.426388,367
2023-12-22 11:53:58.406815,323
2023-12-22 12:05:58.445848,316
2023-12-22 12:20:22.488867,351
2023-12-22 12:36:43.101821,316
2023-12-22 12:49:44.584969,291
2023-12-22 12:59:48.172018,272
2023-12-22 13:11:43.539224,191
2023-12-22 13:23:21.043748,129
2023-12-22 13:32:31.418949,55
2023-12-22 13:41:31.913329,32
