2023-12-26 10:06:00.530682,2
2023-12-26 10:18:26.789033,2
2023-12-26 10:29:31.712814,2
2023-12-26 10:38:26.042540,2
2023-12-26 10:47:28.885575,2
2023-12-26 10:56:38.373627,2
2023-12-26 11:07:11.810067,2
2023-12-26 11:17:08.775790,2
2023-12-26 11:26:11.093762,2
2023-12-26 11:35:18.179573,2
2023-12-26 11:44:23.800921,3
2023-12-26 11:53:27.824856,2
2023-12-26 12:04:27.206953,2
2023-12-26 12:18:21.986968,3
2023-12-26 12:35:03.603356,3
2023-12-26 12:48:21.410796,3
2023-12-26 12:58:34.082214,2
2023-12-26 13:10:03.252057,2
2023-12-26 13:22:02.812908,2
