2023-01-17 11:00:57.899448,1588
2023-01-17 11:13:06.770640,1724
2023-01-17 11:21:50.690300,1714
2023-01-17 11:27:06.464327,1665
2023-01-17 11:32:57.330940,1533
2023-01-17 11:37:59.712544,1520
2023-01-17 11:43:34.684432,1528
2023-01-17 11:48:53.996109,1608
2023-01-17 11:54:03.394985,1568
2023-01-17 11:59:13.199818,1468
2023-01-17 12:26:24.594929,1346
2023-01-17 12:54:04.514376,744
2023-01-17 13:12:42.595041,446
2023-01-17 13:29:11.788783,236
2023-01-17 13:36:07.197554,132
2023-01-17 13:41:41.545188,117
