2023-10-06 10:06:28.957899,523
2023-10-06 10:19:08.769356,775
2023-10-06 10:30:15.261659,858
2023-10-06 10:39:34.292441,919
2023-10-06 10:48:34.319264,964
2023-10-06 10:57:18.609521,998
2023-10-06 11:08:03.600821,854
2023-10-06 11:17:53.878717,794
2023-10-06 11:26:59.061405,633
2023-10-06 11:36:18.801369,466
2023-10-06 11:45:11.672317,394
2023-10-06 11:54:14.124956,284
2023-10-06 12:06:01.824948,218
2023-10-06 12:20:49.979095,152
2023-10-06 12:38:18.714801,76
2023-10-06 12:52:40.905783,50
2023-10-06 13:04:01.923355,43
2023-10-06 13:17:07.077444,43
2023-10-06 13:27:46.554448,43
2023-10-06 13:36:53.690908,43
2023-10-06 13:46:01.701666,43
2023-10-06 13:55:06.007676,43
2023-10-06 14:05:46.723633,12
