2023-09-25 10:06:36.009430,518
2023-09-25 10:19:21.138170,578
2023-09-25 10:30:32.136009,597
2023-09-25 10:39:23.181481,559
2023-09-25 10:48:28.705985,597
2023-09-25 10:57:41.085059,587
2023-09-25 11:08:24.897479,551
2023-09-25 11:18:03.841874,483
2023-09-25 11:27:07.549700,447
2023-09-25 11:36:17.992537,399
2023-09-25 11:45:13.325637,356
2023-09-25 11:54:19.732324,301
2023-09-25 12:06:15.174364,187
2023-09-25 12:21:03.227784,92
2023-09-25 12:38:28.302458,41
2023-09-25 12:52:53.414145,13
2023-09-25 13:04:06.475834,15
2023-09-25 13:17:05.729841,15
2023-09-25 13:27:35.575642,15
2023-09-25 13:36:38.487031,15
2023-09-25 13:45:50.753532,15
2023-09-25 13:54:53.173175,15
