2023-10-13 10:06:05.829250,624
2023-10-13 10:18:51.155031,729
2023-10-13 10:29:57.671887,662
2023-10-13 10:38:58.178351,664
2023-10-13 10:47:41.161001,665
2023-10-13 10:56:35.456276,633
2023-10-13 11:07:12.773804,563
2023-10-13 11:17:19.475896,533
2023-10-13 11:26:23.211711,554
2023-10-13 11:35:28.594956,515
2023-10-13 11:44:40.691165,426
2023-10-13 11:53:37.084714,326
2023-10-13 12:04:50.976154,237
2023-10-13 12:19:18.527048,157
2023-10-13 12:37:01.810499,81
2023-10-13 12:51:25.771345,48
2023-10-13 13:02:29.172867,42
2023-10-13 13:15:19.841414,42
