2023-08-07 10:06:09.689110,874
2023-08-07 10:18:41.118865,942
2023-08-07 10:29:28.464747,913
2023-08-07 10:38:27.744420,930
2023-08-07 10:47:39.292610,935
2023-08-07 10:56:34.427187,954
2023-08-07 11:06:49.818821,1042
2023-08-07 11:16:50.030851,1010
2023-08-07 11:25:31.304432,966
2023-08-07 11:34:50.039841,897
2023-08-07 11:43:48.735214,747
2023-08-07 11:52:50.707422,578
2023-08-07 12:03:09.606201,483
2023-08-07 12:16:45.180715,234
2023-08-07 12:34:43.566514,90
2023-08-07 12:48:56.667563,54
2023-08-07 13:00:25.918523,58
2023-08-07 13:12:20.555149,58
2023-08-07 13:24:13.596599,58
2023-08-07 13:33:10.333442,58
2023-08-07 13:42:04.594768,58
2023-08-07 13:51:01.754487,58
2023-08-07 14:00:04.638557,20
