2023-10-18 10:06:15.484941,454
2023-10-18 10:18:49.067731,1926
2023-10-18 10:30:08.892647,2044
2023-10-18 10:39:00.493781,2028
2023-10-18 10:48:11.380171,1836
2023-10-18 10:57:07.715952,1662
2023-10-18 11:07:44.204553,1382
2023-10-18 11:17:42.017349,1543
2023-10-18 11:26:43.609320,1579
2023-10-18 11:35:54.154579,1459
2023-10-18 11:44:48.740151,1242
2023-10-18 11:53:46.374366,1087
2023-10-18 12:05:33.542074,710
2023-10-18 12:19:58.490188,577
2023-10-18 12:37:47.841681,404
2023-10-18 12:52:08.028416,0
2023-10-18 13:03:20.890615,128
2023-10-18 13:16:03.291190,128
2023-10-18 13:27:06.978183,128
2023-10-18 13:36:01.095712,128
2023-10-18 13:45:03.604251,128
2023-10-18 13:54:02.762178,128
2023-10-18 14:04:10.336514,53
