2023-10-20 10:06:05.397635,1178
2023-10-20 10:18:54.218899,1161
2023-10-20 10:30:14.094941,1072
2023-10-20 10:39:21.262432,1052
2023-10-20 10:48:12.058301,1013
2023-10-20 10:57:15.153666,837
2023-10-20 11:08:01.291979,870
2023-10-20 11:17:38.822714,880
2023-10-20 11:26:57.627448,892
2023-10-20 11:36:08.501227,814
2023-10-20 11:45:01.350226,657
2023-10-20 11:54:07.910196,503
2023-10-20 12:05:41.777383,401
2023-10-20 12:20:11.177078,244
2023-10-20 12:37:28.275995,99
2023-10-20 12:51:29.223336,53
2023-10-20 13:02:16.041453,31
2023-10-20 13:14:40.077634,31
