2023-09-22 10:06:05.811113,559
2023-09-22 10:18:46.573924,545
2023-09-22 10:30:04.627539,506
2023-09-22 10:39:03.416423,544
2023-09-22 10:48:19.752842,498
2023-09-22 10:57:12.474719,421
2023-09-22 11:07:54.775603,372
2023-09-22 11:17:26.745319,320
2023-09-22 11:26:28.659913,265
2023-09-22 11:35:43.666929,228
2023-09-22 11:44:37.404413,178
2023-09-22 11:53:56.733815,162
2023-09-22 12:05:14.732807,118
2023-09-22 12:19:29.251234,108
2023-09-22 12:36:31.247219,27
2023-09-22 12:50:15.103984,17
2023-09-22 13:01:00.668806,10
2023-09-22 13:13:12.297979,10
2023-09-22 13:24:45.340804,10
