2023-09-01 10:06:12.539489,540
2023-09-01 10:18:53.208710,533
2023-09-01 10:29:43.989276,586
2023-09-01 10:38:36.711153,553
2023-09-01 10:47:27.177926,571
2023-09-01 10:56:30.161802,543
2023-09-01 11:07:03.034098,479
2023-09-01 11:16:57.354105,438
2023-09-01 11:25:52.281388,377
2023-09-01 11:35:10.912155,319
2023-09-01 11:44:06.613408,296
2023-09-01 11:52:59.628581,242
2023-09-01 12:03:17.528575,190
2023-09-01 12:17:00.005908,98
2023-09-01 12:34:36.896964,41
2023-09-01 12:48:18.733526,14
2023-09-01 12:59:25.174001,14
2023-09-01 13:11:10.126834,15
