2023-06-28 10:06:12.083591,1280
2023-06-28 10:19:27.775779,1539
2023-06-28 10:31:57.504858,1568
2023-06-28 10:41:39.032658,1497
2023-06-28 10:50:34.931318,1442
2023-06-28 10:59:25.056236,1326
2023-06-28 11:10:26.560149,1161
2023-06-28 11:20:41.661505,1068
2023-06-28 11:29:39.045130,982
2023-06-28 11:38:32.217636,856
2023-06-28 11:47:29.975288,812
2023-06-28 11:56:20.366792,743
2023-06-28 12:09:15.321771,515
2023-06-28 12:25:19.845560,281
2023-06-28 12:46:20.296900,155
2023-06-28 13:02:56.604457,121
2023-06-28 13:17:08.863430,121
2023-06-28 13:31:23.178038,121
2023-06-28 13:40:49.834514,121
2023-06-28 13:49:49.101467,121
