2023-09-12 10:06:20.071986,462
2023-09-12 10:19:01.182999,516
2023-09-12 10:30:23.833293,506
2023-09-12 10:39:27.215385,525
2023-09-12 10:48:35.017607,495
2023-09-12 10:57:28.970246,461
2023-09-12 11:08:03.462865,369
2023-09-12 11:17:34.254519,345
2023-09-12 11:26:31.021131,280
2023-09-12 11:35:28.857568,245
2023-09-12 11:44:31.981323,195
2023-09-12 11:53:43.582555,169
2023-09-12 12:04:57.005415,118
2023-09-12 12:19:13.645837,70
2023-09-12 12:36:28.225168,31
2023-09-12 12:50:18.881494,25
2023-09-12 13:01:17.371570,15
2023-09-12 13:13:38.076995,15
