2023-09-15 10:06:08.312733,456
2023-09-15 10:18:41.092911,525
2023-09-15 10:29:48.443227,499
2023-09-15 10:38:51.794538,509
2023-09-15 10:47:46.753266,503
2023-09-15 10:56:47.905014,490
2023-09-15 11:07:13.319664,386
2023-09-15 11:16:57.527810,320
2023-09-15 11:25:56.189733,253
2023-09-15 11:35:06.310281,202
2023-09-15 11:44:00.225041,170
2023-09-15 11:53:06.395441,138
2023-09-15 12:03:39.055714,125
2023-09-15 12:17:30.100624,89
2023-09-15 12:35:07.465483,37
2023-09-15 12:49:05.133387,22
2023-09-15 13:00:11.475950,14
2023-09-15 13:12:04.897772,14
2023-09-15 13:23:45.216509,14
2023-09-15 13:33:06.590513,14
2023-09-15 13:42:07.673186,14
