2023-11-15 10:06:32.629715,503
2023-11-15 10:19:31.963870,1090
2023-11-15 10:31:59.559950,1433
2023-11-15 10:41:13.805179,1672
2023-11-15 10:50:20.491871,1806
2023-11-15 10:59:30.850152,1735
2023-11-15 11:10:39.413153,1438
2023-11-15 11:20:21.158468,1360
2023-11-15 11:29:16.829267,1259
2023-11-15 11:38:22.882076,1211
2023-11-15 11:47:29.671528,1231
2023-11-15 11:56:23.414173,1089
2023-11-15 12:08:41.477397,1044
2023-11-15 12:24:21.593182,1183
2023-11-15 12:41:32.199416,1005
2023-11-15 12:55:01.623282,924
2023-11-15 13:07:09.972047,819
2023-11-15 13:20:50.532646,680
2023-11-15 13:29:54.019074,610
2023-11-15 13:38:49.495793,451
2023-11-15 13:47:44.181579,385
