2023-07-13 10:06:19.261887,1207
2023-07-13 10:19:22.519820,1334
2023-07-13 10:31:16.378212,1232
2023-07-13 10:40:50.926534,1213
2023-07-13 10:49:50.589645,1108
2023-07-13 10:58:41.814231,927
2023-07-13 11:09:38.009246,811
2023-07-13 11:20:02.958358,849
2023-07-13 11:29:04.780561,830
2023-07-13 11:37:57.173844,768
2023-07-13 11:46:57.221823,698
2023-07-13 11:55:44.485658,635
2023-07-13 12:09:18.986671,469
2023-07-13 12:25:37.131706,237
2023-07-13 12:46:15.074928,129
2023-07-13 13:02:42.731011,100
