2023-11-06 10:06:33.926160,553
2023-11-06 10:19:38.515011,1118
2023-11-06 10:31:40.237442,1413
2023-11-06 10:40:55.214937,1600
2023-11-06 10:49:58.983186,1760
2023-11-06 10:59:10.074363,1899
2023-11-06 11:10:05.906357,0
2023-11-06 11:19:51.764546,2041
2023-11-06 11:28:47.036304,2053
2023-11-06 11:37:53.044218,1020
2023-11-06 11:46:54.612772,751
2023-11-06 11:55:57.827712,494
2023-11-06 12:09:11.664522,1447
2023-11-06 12:24:58.218384,1195
2023-11-06 12:42:34.753250,1001
2023-11-06 12:56:06.139939,1009
2023-11-06 13:08:39.032492,812
2023-11-06 13:22:33.672381,0
