2023-11-22 10:06:18.615713,329
2023-11-22 10:19:29.924637,748
2023-11-22 10:32:01.904109,1186
2023-11-22 10:41:31.797324,1392
2023-11-22 10:50:29.000853,1613
2023-11-22 10:59:22.590863,1696
2023-11-22 11:10:24.057775,1909
2023-11-22 11:20:22.651364,1927
2023-11-22 11:29:23.228304,1851
2023-11-22 11:38:38.727048,1724
2023-11-22 11:47:33.850822,1680
2023-11-22 11:56:26.495389,1528
2023-11-22 12:08:49.902075,1630
2023-11-22 12:24:31.437651,1716
2023-11-22 12:41:53.575771,1475
2023-11-22 12:55:19.644923,1280
