2023-07-27 10:05:46.032975,737
2023-07-27 10:18:10.647522,817
2023-07-27 10:28:45.577572,969
2023-07-27 10:37:45.757078,1007
2023-07-27 10:46:40.255691,1119
2023-07-27 10:55:33.437472,1139
2023-07-27 11:05:49.402865,1069
2023-07-27 11:15:50.406040,1048
2023-07-27 11:24:48.626260,1003
2023-07-27 11:34:05.587552,911
2023-07-27 11:43:04.082665,750
2023-07-27 11:52:02.633977,567
2023-07-27 12:01:46.297025,446
2023-07-27 12:14:59.341787,283
2023-07-27 12:32:14.295259,100
2023-07-27 12:47:19.834029,70
2023-07-27 12:59:12.761126,47
