2023-10-02 10:06:19.177766,398
2023-10-02 10:19:10.975768,458
2023-10-02 10:30:13.572110,524
2023-10-02 10:39:09.422128,592
2023-10-02 10:48:11.478689,708
2023-10-02 10:57:11.969644,750
2023-10-02 11:07:43.757825,726
2023-10-02 11:17:30.292751,665
2023-10-02 11:26:34.813694,571
2023-10-02 11:35:47.631424,426
2023-10-02 11:44:49.231266,370
2023-10-02 11:53:39.422571,336
2023-10-02 12:05:06.895730,230
2023-10-02 12:19:28.854400,158
2023-10-02 12:37:19.945304,54
2023-10-02 12:51:28.398022,30
2023-10-02 13:02:25.759498,26
2023-10-02 13:14:52.556393,26
2023-10-02 13:26:07.598825,26
2023-10-02 13:35:24.333117,26
2023-10-02 13:44:28.923986,26
2023-10-02 13:53:31.037074,26
